iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,total_vaccinations,new_vaccinations,population
DOM,North America,Dominican Rep.,5/2/2022,579443,0,4376,0,3281852,1419,15596812,474,11117874
DOM,North America,Dominican Rep.,5/3/2022,579443,0,4376,0,3283648,1796,15598930,2118,11117874
DOM,North America,Dominican Rep.,5/4/2022,579572,129,4376,0,3285842,2194,15601362,2432,11117874
DOM,North America,Dominican Rep.,5/5/2022,579572,0,4376,0,3287147,1305,15603398,2036,11117874
DOM,North America,Dominican Rep.,5/8/2022,579743,0,4376,0,3293899,3238,15606618,527,11117874
DOM,North America,Dominican Rep.,5/15/2022,580412,0,4376,0,3308483,2654,15621394,720,11117874
DOM,North America,Dominican Rep.,5/18/2022,580661,0,4377,0,3315609,2882,15630588,3567,11117874
DOM,North America,Dominican Rep.,5/19/2022,581044,383,4377,0,3317138,1529,15634367,3779,11117874
DOM,North America,Dominican Rep.,5/20/2022,581044,0,4377,0,3320869,3731,15638193,3826,11117874
ECU,South America,Ecuador,1/1/2022,551620,2202,33682,1,2048815,1854,27567784,1453,17797737
ECU,South America,Ecuador,1/2/2022,552324,704,33683,1,2051831,3016,27574142,6358,17797737
ECU,South America,Ecuador,1/3/2022,553201,877,33686,3,2055351,3520,27660809,86667,17797737
ECU,South America,Ecuador,1/4/2022,554436,1235,33690,4,2062569,7218,27770818,110009,17797737
ECU,South America,Ecuador,1/5/2022,557273,2837,33699,9,2067946,5377,27889104,118286,17797737
ECU,South America,Ecuador,1/6/2022,559950,2677,33699,0,2070727,2781,28008270,119166,17797737
ECU,South America,Ecuador,1/7/2022,561285,1335,33702,3,2075823,5096,28127567,119297,17797737
ECU,South America,Ecuador,1/8/2022,564238,2953,33706,4,2082236,6413,28172752,45185,17797737
ECU,South America,Ecuador,1/9/2022,567332,3094,33709,3,2086588,4352,28210822,38070,17797737
ECU,South America,Ecuador,1/10/2022,569184,1852,33713,4,2101488,14900,28348820,137998,17797737
ECU,South America,Ecuador,1/11/2022,578525,9341,34122,409,2118075,16587,28491355,142535,17797737
ECU,South America,Ecuador,1/12/2022,588871,10346,34162,40,2125878,7803,28635431,144076,17797737
ECU,South America,Ecuador,1/13/2022,593664,4793,34189,27,2140735,14857,28766520,131089,17797737
ECU,South America,Ecuador,1/14/2022,602942,9278,34206,17,2156894,16159,28894911,128391,17797737
ECU,South America,Ecuador,1/15/2022,614032,11090,34219,13,2173087,16193,28946355,51444,17797737
ECU,South America,Ecuador,1/16/2022,625059,11027,34227,8,2180347,7260,28986467,40112,17797737
ECU,South America,Ecuador,1/17/2022,629507,4448,34232,5,2193894,13547,29107463,120996,17797737
ECU,South America,Ecuador,1/18/2022,639135,9628,34237,5,2209192,15298,29217441,109978,17797737
ECU,South America,Ecuador,1/19/2022,649557,10422,34247,10,2222066,12874,29311690,94249,17797737
ECU,South America,Ecuador,1/20/2022,658045,8488,34279,32,2232537,10471,29400794,89104,17797737
ECU,South America,Ecuador,1/21/2022,664664,6619,34287,8,2247775,15238,29495833,95039,17797737
ECU,South America,Ecuador,1/22/2022,674963,10299,34315,28,2257495,9720,29542574,46741,17797737
ECU,South America,Ecuador,1/23/2022,681382,6419,34329,14,2261627,4132,29564789,22215,17797737
ECU,South America,Ecuador,1/24/2022,684068,2686,34338,9,2272966,11339,29635565,70776,17797737
ECU,South America,Ecuador,1/25/2022,691898,7830,34362,24,2281283,8317,29706090,70525,17797737
ECU,South America,Ecuador,1/26/2022,697609,5711,34420,58,2296176,14893,29773279,67189,17797737
ECU,South America,Ecuador,1/27/2022,707224,9615,34442,22,2310420,14244,29840071,66792,17797737
ECU,South America,Ecuador,1/28/2022,717085,9861,34489,47,2324151,13731,29911659,71588,17797737
ECU,South America,Ecuador,1/29/2022,725936,8851,34513,24,2330417,6266,29946237,34578,17797737
ECU,South America,Ecuador,1/30/2022,729760,3824,34514,1,2334107,3690,29965534,19297,17797737
ECU,South America,Ecuador,1/31/2022,732038,2278,34533,19,2346485,12378,30028057,62523,17797737
ECU,South America,Ecuador,2/1/2022,739297,7259,34572,39,2356969,10484,30095861,67804,17797737
ECU,South America,Ecuador,2/2/2022,745819,6522,34639,67,2367301,10332,30165621,69760,17797737
ECU,South America,Ecuador,2/3/2022,752635,6816,34676,37,2381291,13990,30237193,71572,17797737
ECU,South America,Ecuador,2/4/2022,761321,8686,34716,40,2390090,8799,30314487,77294,17797737
ECU,South America,Ecuador,2/5/2022,766398,5077,34730,14,2394669,4579,30347034,32547,17797737
ECU,South America,Ecuador,2/6/2022,769149,2751,34739,9,2398711,4042,30372108,25074,17797737
ECU,South America,Ecuador,2/7/2022,769149,0,34739,0,2409160,10449,30451413,79305,17797737
ECU,South America,Ecuador,2/8/2022,769149,0,34739,0,2415871,6711,30533321,81908,17797737
ECU,South America,Ecuador,2/9/2022,769149,0,34739,0,2427963,12092,30616474,83153,17797737
ECU,South America,Ecuador,2/10/2022,781470,12321,34854,115,2436570,8607,30700295,83821,17797737
ECU,South America,Ecuador,2/11/2022,781470,0,34854,0,2442857,6287,30789811,89516,17797737
ECU,South America,Ecuador,2/12/2022,781470,0,34854,0,2446647,3790,30829086,39275,17797737
ECU,South America,Ecuador,2/13/2022,781470,0,34854,0,2448718,2071,30857342,28256,17797737
ECU,South America,Ecuador,2/14/2022,799140,17670,35036,182,2455855,7137,30940299,82957,17797737
ECU,South America,Ecuador,2/15/2022,800320,1180,35038,2,2464122,8267,31037001,96702,17797737
ECU,South America,Ecuador,2/16/2022,800320,0,35038,0,2472719,8597,31141956,104955,17797737
ECU,South America,Ecuador,2/17/2022,808925,8605,35105,67,2479202,6483,31244217,102261,17797737
ECU,South America,Ecuador,2/18/2022,808925,0,35105,0,2486700,7498,31359682,115465,17797737
ECU,South America,Ecuador,2/19/2022,808925,0,35105,0,2489727,3027,31415784,56102,17797737
ECU,South America,Ecuador,2/20/2022,808925,0,35105,0,2491215,1488,31449713,33929,17797737
ECU,South America,Ecuador,2/21/2022,819886,10961,35160,55,2497542,6327,31557975,108262,17797737
ECU,South America,Ecuador,2/22/2022,820541,655,35172,12,2502959,5417,31670480,112505,17797737
ECU,South America,Ecuador,2/23/2022,820541,0,35172,0,2509214,6255,31772830,102350,17797737
ECU,South America,Ecuador,2/24/2022,827760,7219,35223,51,2515184,5970,31865163,92333,17797737
ECU,South America,Ecuador,2/25/2022,827760,0,35223,0,2521203,6019,31940171,75008,17797737
ECU,South America,Ecuador,2/26/2022,827760,0,35223,0,2523240,2037,31963953,23782,17797737
ECU,South America,Ecuador,2/27/2022,827760,0,35223,0,2524296,1056,31975887,11934,17797737
ECU,South America,Ecuador,2/28/2022,827760,0,35223,0,2525717,1421,31989116,13229,17797737
ECU,South America,Ecuador,3/1/2022,827760,0,35223,0,2527287,1570,31996832,7716,17797737
ECU,South America,Ecuador,3/2/2022,833291,5531,35249,26,2534499,7212,32059388,62556,17797737
ECU,South America,Ecuador,3/3/2022,836216,2925,35264,15,2541547,7048,32131368,71980,17797737
ECU,South America,Ecuador,3/4/2022,836216,0,35264,0,2548125,6578,32210298,78930,17797737
ECU,South America,Ecuador,3/5/2022,836216,0,35264,0,2550501,2376,32244231,33933,17797737
ECU,South America,Ecuador,3/6/2022,836216,0,35264,0,2551720,1219,32269789,25558,17797737
ECU,South America,Ecuador,3/7/2022,841575,5359,35309,45,2556907,5187,32337184,67395,17797737
ECU,South America,Ecuador,3/8/2022,841575,0,35309,0,2562716,5809,32402150,64966,17797737
ECU,South America,Ecuador,3/9/2022,843760,2185,35316,7,2567821,5105,32465596,63446,17797737
ECU,South America,Ecuador,3/10/2022,843760,0,35316,0,2573708,5887,32547669,82073,17797737
ECU,South America,Ecuador,3/11/2022,843760,0,35316,0,2577631,3923,32609652,61983,17797737
ECU,South America,Ecuador,3/12/2022,843760,0,35316,0,2579024,1393,32640891,31239,17797737
ECU,South America,Ecuador,3/13/2022,843760,0,35316,0,2579991,967,32658435,17544,17797737
ECU,South America,Ecuador,3/14/2022,849386,5626,35347,31,2584491,4500,32710303,51868,17797737
ECU,South America,Ecuador,3/15/2022,849699,313,35348,1,2590807,6316,32761565,51262,17797737
ECU,South America,Ecuador,3/16/2022,849699,0,35348,0,2595194,4387,32813123,51558,17797737
ECU,South America,Ecuador,3/17/2022,849699,0,35348,0,2598716,3522,32868137,55014,17797737
ECU,South America,Ecuador,3/18/2022,849699,0,35348,0,2602908,4192,32922242,54105,17797737
ECU,South America,Ecuador,3/19/2022,849699,0,35348,0,2603939,1031,32938768,16526,17797737
ECU,South America,Ecuador,3/20/2022,853850,4151,35410,62,2605088,1149,32965660,26892,17797737
ECU,South America,Ecuador,3/21/2022,854252,402,35410,0,2610290,5202,33005014,39354,17797737
ECU,South America,Ecuador,3/22/2022,854252,0,35410,0,2614413,4123,33040342,35328,17797737
ECU,South America,Ecuador,3/23/2022,854252,0,35410,0,2621582,7169,33080633,40291,17797737
ECU,South America,Ecuador,3/24/2022,855314,1062,35413,3,2626789,5207,33114842,34209,17797737
ECU,South America,Ecuador,3/25/2022,857299,1985,35418,5,2633037,6248,33149713,34871,17797737
ECU,South America,Ecuador,3/26/2022,857299,0,35418,0,2633932,895,33165706,15993,17797737
ECU,South America,Ecuador,3/27/2022,857299,0,35418,0,2635237,1305,33174440,8734,17797737
ECU,South America,Ecuador,3/28/2022,857299,0,35418,0,2640619,5382,33206162,31722,17797737
ECU,South America,Ecuador,3/29/2022,859207,1908,35421,3,2644855,4236,33236717,30555,17797737
ECU,South America,Ecuador,3/30/2022,859890,683,35421,0,2649267,4412,33279161,42444,17797737
ECU,South America,Ecuador,3/31/2022,859890,0,35421,0,2653010,3743,33311915,32754,17797737
ECU,South America,Ecuador,4/5/2022,862321,0,35449,0,2665311,3990,33699208,98587,17797737
ECU,South America,Ecuador,4/6/2022,862321,0,35449,0,2668484,3173,33735199,35991,17797737
ECU,South America,Ecuador,4/7/2022,863398,1077,35461,12,2672426,3942,33767971,32772,17797737
ECU,South America,Ecuador,4/8/2022,863398,0,35461,0,2678493,6067,33804053,36082,17797737
ECU,South America,Ecuador,4/9/2022,863398,0,35461,0,2679205,712,33818015,13962,17797737
ECU,South America,Ecuador,4/10/2022,863398,0,35461,0,2680089,884,33825781,7766,17797737
ECU,South America,Ecuador,4/11/2022,865263,1865,35508,47,2682516,2427,33858666,32885,17797737
ECU,South America,Ecuador,4/12/2022,865263,0,35508,0,2685527,3011,33895979,37313,17797737
ECU,South America,Ecuador,4/13/2022,865585,322,35513,5,2688122,2595,33942344,46365,17797737
ECU,South America,Ecuador,4/14/2022,865585,0,35513,0,2692794,4672,33984542,42198,17797737
ECU,South America,Ecuador,4/15/2022,865585,0,35513,0,2693895,1101,33989184,4642,17797737
ECU,South America,Ecuador,4/16/2022,865585,0,35513,0,2694809,914,33997072,7888,17797737
ECU,South America,Ecuador,4/17/2022,865585,0,35513,0,2695684,875,34002948,5876,17797737
ECU,South America,Ecuador,4/18/2022,866884,1299,35528,15,2699318,3634,34040761,37813,17797737
ECU,South America,Ecuador,4/19/2022,866925,41,35528,0,2703184,3866,34080446,39685,17797737
ECU,South America,Ecuador,4/20/2022,866925,0,35528,0,2705858,2674,34117238,36792,17797737
ECU,South America,Ecuador,4/21/2022,867170,245,35543,15,2709123,3265,34158675,41437,17797737
ECU,South America,Ecuador,4/22/2022,867170,0,35543,0,2711880,2757,34196405,37730,17797737
ECU,South America,Ecuador,4/23/2022,868053,883,35581,38,2712427,547,34213998,17593,17797737
ECU,South America,Ecuador,4/24/2022,868053,0,35581,0,2712916,489,34224001,10003,17797737
ECU,South America,Ecuador,4/25/2022,868285,232,35581,0,2715636,2720,34269207,45206,17797737
ECU,South America,Ecuador,4/26/2022,868285,0,35581,0,2718095,2459,34322103,52896,17797737
ECU,South America,Ecuador,4/27/2022,868285,0,35581,0,2720826,2731,34374992,52889,17797737
ECU,South America,Ecuador,4/28/2022,869124,839,35588,7,2723885,3059,34424185,49193,17797737
ECU,South America,Ecuador,4/29/2022,869124,0,35588,0,2726895,3010,34475610,51425,17797737
ECU,South America,Ecuador,4/30/2022,869696,572,35598,10,2727362,467,34491005,15395,17797737
ECU,South America,Ecuador,5/1/2022,869696,0,35598,0,2727817,455,34496511,5506,17797737
ECU,South America,Ecuador,5/2/2022,869696,0,35598,0,2728366,549,34500604,4093,17797737
ECU,South America,Ecuador,5/3/2022,869696,0,35598,0,2731306,2940,34530491,29887,17797737
ECU,South America,Ecuador,5/4/2022,869956,260,35598,0,2733785,2479,34566499,36008,17797737
ECU,South America,Ecuador,5/5/2022,870526,570,35598,0,2736220,2435,34598879,32380,17797737
ECU,South America,Ecuador,5/6/2022,870526,0,35598,0,2738703,2483,34631697,32818,17797737
ECU,South America,Ecuador,5/7/2022,870526,0,35598,0,2739347,644,34639832,8135,17797737
ECU,South America,Ecuador,5/8/2022,870526,0,35598,0,2739648,301,34642871,3039,17797737
ECU,South America,Ecuador,5/9/2022,871029,503,35602,4,2742272,2624,34664440,21569,17797737
ECU,South America,Ecuador,5/10/2022,871046,17,35602,0,2744969,2697,34691660,27220,17797737
ECU,South America,Ecuador,5/11/2022,871046,0,35602,0,2747750,2781,34725767,34107,17797737
ECU,South America,Ecuador,5/12/2022,871046,0,35602,0,2750361,2611,34752580,26813,17797737
ECU,South America,Ecuador,5/13/2022,872268,1222,35607,5,2752591,2230,34789134,36554,17797737
ECU,South America,Ecuador,5/14/2022,872268,0,35607,0,2753082,491,34802408,13274,17797737
ECU,South America,Ecuador,5/15/2022,872268,0,35607,0,2753406,324,34809185,6777,17797737
ECU,South America,Ecuador,5/16/2022,872542,274,35610,3,2755738,2332,34854255,45070,17797737
ECU,South America,Ecuador,5/17/2022,872542,0,35610,0,2758053,2315,34891265,37010,17797737
ECU,South America,Ecuador,5/18/2022,872542,0,35610,0,2761407,3354,34927182,35917,17797737
ECU,South America,Ecuador,5/19/2022,873609,1067,35613,3,2764319,2912,34967106,39924,17797737
ECU,South America,Ecuador,5/20/2022,873609,0,35613,0,2767439,3120,35005082,37976,17797737
ECU,South America,Ecuador,5/21/2022,873609,0,35613,0,2768229,790,35015478,10396,17797737
ECU,South America,Ecuador,5/22/2022,874599,990,35617,4,2768558,329,35020585,5107,17797737
ECU,South America,Ecuador,5/23/2022,874719,120,35617,0,2768975,417,35024374,3789,17797737
ECU,South America,Ecuador,5/24/2022,874750,31,35617,0,2772031,3056,35061061,36687,17797737
ECU,South America,Ecuador,5/25/2022,874750,0,35617,0,2774651,2620,35094828,33767,17797737
ECU,South America,Ecuador,5/26/2022,876009,1259,35622,5,2779070,4419,35129051,34223,17797737
ECU,South America,Ecuador,5/27/2022,876009,0,35622,0,2782360,3290,35162630,33579,17797737
ECU,South America,Ecuador,5/28/2022,876665,656,35624,2,2782785,425,35173314,10684,17797737
ECU,South America,Ecuador,5/29/2022,876665,0,35624,0,2783204,419,35178525,5211,17797737
ECU,South America,Ecuador,5/30/2022,877282,617,35637,13,2786987,3783,35207800,29275,17797737
ECU,South America,Ecuador,5/31/2022,877282,0,35637,0,2807951,20964,35238813,31013,17797737
ECU,South America,Ecuador,6/1/2022,878196,914,35645,8,2810685,2734,35268629,29816,17797737
ECU,South America,Ecuador,6/2/2022,878196,0,35645,0,2814277,3592,35300621,31992,17797737
ECU,South America,Ecuador,6/3/2022,878196,0,35645,0,2819516,5239,35336874,36253,17797737
ECU,South America,Ecuador,6/4/2022,878196,0,35645,0,2820610,1094,35347262,10388,17797737
ECU,South America,Ecuador,6/5/2022,878196,0,35645,0,2821060,450,35352734,5472,17797737
ECU,South America,Ecuador,6/6/2022,885318,7122,35649,4,2824935,3875,35382176,29442,17797737
ECU,South America,Ecuador,6/7/2022,885318,0,35649,0,2829405,4470,35416816,34640,17797737
ECU,South America,Ecuador,6/8/2022,886223,905,35649,0,2832876,3471,35455721,38905,17797737
ECU,South America,Ecuador,6/9/2022,887478,1255,35652,3,2836842,3966,35491601,35880,17797737
ECU,South America,Ecuador,6/10/2022,887478,0,35652,0,2840900,4058,35530448,38847,17797737
ECU,South America,Ecuador,6/11/2022,887478,0,35652,0,2842547,1647,35541191,10743,17797737
ECU,South America,Ecuador,6/12/2022,887478,0,35652,0,2843361,814,35546798,5607,17797737
ECU,South America,Ecuador,6/13/2022,890852,3374,35659,7,2847767,4406,35574876,28078,17797737
ECU,South America,Ecuador,6/14/2022,890852,0,35659,0,2853491,5724,35610525,35649,17797737
ECU,South America,Ecuador,6/15/2022,892176,1324,35662,3,2858034,4543,35637699,27174,17797737
ECU,South America,Ecuador,6/16/2022,892176,0,35662,0,2862908,4874,35661833,24134,17797737
ECU,South America,Ecuador,6/17/2022,896483,4307,35693,31,2867868,4960,35682696,20863,17797737
ECU,South America,Ecuador,6/18/2022,896483,0,35693,0,2870685,2817,35687504,4808,17797737
SLV,North America,El Salvador,1/25/2022,127012,0,3862,5,1241105,4634,9936259,13099,6314167
SLV,North America,El Salvador,2/28/2022,156364,8578,4071,3,1400356,4665,10234262,30449,6314167
SLV,North America,El Salvador,3/18/2022,160942,637,4107,2,1484613,4637,10314830,7552,6314167
SLV,North America,El Salvador,3/24/2022,161052,0,4115,1,1512537,4695,10418549,46995,6314167
EST,Europe,Estonia,1/1/2022,242123,715,1938,6,2540245,3418,1809145,231,1328701
EST,Europe,Estonia,1/2/2022,242552,429,1938,0,2547051,6806,1810400,1255,1328701
EST,Europe,Estonia,1/3/2022,243236,684,1939,1,2557151,10100,1814061,3661,1328701
EST,Europe,Estonia,1/4/2022,244733,1497,1940,1,2565822,8671,1819572,5511,1328701
EST,Europe,Estonia,1/5/2022,246221,1488,1942,2,2574638,8816,1825273,5701,1328701
EST,Europe,Estonia,1/6/2022,247863,1642,1945,3,2583745,9107,1831070,5797,1328701
EST,Europe,Estonia,1/7/2022,249592,1729,1951,6,2592088,8343,1837216,6146,1328701
EST,Europe,Estonia,1/8/2022,251239,1647,1954,3,2600011,7923,1839857,2641,1328701
EST,Europe,Estonia,1/9/2022,252517,1278,1955,1,2606828,6817,1841348,1491,1328701
EST,Europe,Estonia,1/10/2022,253775,1258,1956,1,2615167,8339,1845534,4186,1328701
EST,Europe,Estonia,1/11/2022,255755,1980,1959,3,2624199,9032,1851247,5713,1328701
EST,Europe,Estonia,1/12/2022,257958,2203,1963,4,2633473,9274,1857041,5794,1328701
EST,Europe,Estonia,1/13/2022,260396,2438,1967,4,2641636,8163,1862970,5929,1328701
EST,Europe,Estonia,1/14/2022,262482,2086,1970,3,2651218,9582,1869448,6478,1328701
EST,Europe,Estonia,1/15/2022,264702,2220,1976,6,2660516,9298,1872728,3280,1328701
EST,Europe,Estonia,1/16/2022,267095,2393,1979,3,2669564,9048,1874003,1275,1328701
EST,Europe,Estonia,1/17/2022,269199,2104,1984,5,2678859,9295,1877629,3626,1328701
EST,Europe,Estonia,1/18/2022,271500,2301,1987,3,2689897,11038,1882262,4633,1328701
EST,Europe,Estonia,1/19/2022,274658,3158,1990,3,2702312,12415,1886400,4138,1328701
EST,Europe,Estonia,1/20/2022,278498,3840,1994,4,2715517,13205,1890849,4449,1328701
EST,Europe,Estonia,1/21/2022,282977,4479,1999,5,2729189,13672,1895908,5059,1328701
EST,Europe,Estonia,1/22/2022,287757,4780,2003,4,2738381,9192,1898036,2128,1328701
EST,Europe,Estonia,1/23/2022,291426,3669,2005,2,2750500,12119,1899035,999,1328701
EST,Europe,Estonia,1/24/2022,296466,5040,2008,3,2762874,12374,1901862,2827,1328701
EST,Europe,Estonia,1/25/2022,301608,5142,2013,5,2775839,12965,1905159,3297,1328701
EST,Europe,Estonia,1/26/2022,307451,5843,2018,5,2788970,13131,1908163,3004,1328701
EST,Europe,Estonia,1/27/2022,313685,6234,2023,5,2801553,12583,1911438,3275,1328701
EST,Europe,Estonia,1/28/2022,319505,5820,2025,2,2816030,14477,1915178,3740,1328701
EST,Europe,Estonia,1/29/2022,326629,7124,2025,0,2827369,11339,1916781,1603,1328701
EST,Europe,Estonia,1/30/2022,332580,5951,2036,11,2837214,9845,1917868,1087,1328701
EST,Europe,Estonia,2/1/2022,344060,6517,2037,4,2863938,13310,1922613,2455,1328701
EST,Europe,Estonia,2/2/2022,351240,7180,2039,2,2876255,12317,1924917,2304,1328701
EST,Europe,Estonia,2/3/2022,358087,6847,2047,8,2891186,14931,1927017,2100,1328701
EST,Europe,Estonia,2/4/2022,366089,8002,2053,6,2905048,13862,1929227,2210,1328701
EST,Europe,Estonia,2/5/2022,373900,7811,2056,3,2916965,11917,1930176,949,1328701
EST,Europe,Estonia,2/6/2022,380946,7046,2059,3,2924901,7936,1930684,508,1328701
EST,Europe,Estonia,2/7/2022,385567,4621,2065,6,2935950,11049,1932083,1399,1328701
EST,Europe,Estonia,2/8/2022,391849,6282,2075,10,2947182,11232,1933742,1659,1328701
EST,Europe,Estonia,2/9/2022,398519,6670,2088,13,2958736,11554,1935263,1521,1328701
EST,Europe,Estonia,2/10/2022,405101,6582,2095,7,2968136,9400,1936798,1535,1328701
EST,Europe,Estonia,2/11/2022,410210,5109,2100,5,2978310,10174,1938579,1781,1328701
EST,Europe,Estonia,2/12/2022,415994,5784,2106,6,2985822,7512,1939183,604,1328701
EST,Europe,Estonia,2/13/2022,420604,4610,2113,7,2991218,5396,1939704,521,1328701
EST,Europe,Estonia,2/14/2022,423499,2895,2115,2,2998260,7042,1940664,960,1328701
EST,Europe,Estonia,2/15/2022,427010,3511,2122,7,3011763,13503,1941949,1285,1328701
EST,Europe,Estonia,2/16/2022,435448,8438,2139,17,3022887,11124,1943161,1212,1328701
EST,Europe,Estonia,2/17/2022,441941,6493,2148,9,3034350,11463,1944425,1264,1328701
EST,Europe,Estonia,2/18/2022,448666,6725,2152,4,3046161,11811,1945973,1548,1328701
EST,Europe,Estonia,2/19/2022,455636,6970,2158,6,3053109,6948,1946669,696,1328701
EST,Europe,Estonia,2/20/2022,459747,4111,2162,4,3058690,5581,1946975,306,1328701
